id,text,label
2371,城关街道湖滨路000号九州会所0楼,B-town I-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi B-floorno E-floorno
2372,杭州市闻堰镇五_格力空调,B-city I-city E-city B-town I-town E-town O O B-poi I-poi I-poi E-poi
2373,景宜路000号怡和园,B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi E-poi
2374,下沙经济技术开发区华景路与上沙路交叉口龙湖滟澜山,B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road E-road O B-road I-road E-road B-intersection I-intersection E-intersection B-poi I-poi I-poi I-poi E-poi
2375,余姚市三七市镇工业园区,B-district I-district E-district B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone
2376,台州黄岩环城东路000号电联,B-city E-city B-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno O O
2377,浙江省杭州市上城区庆春路00号凯旋门商业中心000层中国人民健康保险股份有限公司杭州中心支公司,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi E-poi B-floorno I-floorno I-floorno E-floorno B-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi E-subpoi B-subpoi I-subpoi I-subpoi I-subpoi I-subpoi I-subpoi E-subpoi
2378,浙江省宁波市北仑区小港街道孔墅村胡家塔0000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-community I-community E-community B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
2379,湘云雅苑,B-poi I-poi I-poi E-poi
2380,宁波市鄞州经济开发区双辰北路0000号,B-city I-city E-city B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
2381,浙江省拱墅区古运路000号古运大厦000楼电联,B-prov I-prov E-prov B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi B-floorno I-floorno I-floorno E-floorno O O
2382,盛世天城二期000幢,B-poi I-poi I-poi E-poi B-subpoi E-subpoi B-houseno I-houseno I-houseno E-houseno
2383,陵东街道鸭绿江街富丽阳光0期000号楼,B-town I-town I-town E-town B-road I-road I-road E-road B-poi I-poi I-poi E-poi B-subpoi E-subpoi B-houseno I-houseno I-houseno I-houseno E-houseno
2384,浙江省东阳市江北街道蝉院小区西0栋,B-prov I-prov E-prov B-district I-district E-district B-town I-town I-town E-town B-poi I-poi I-poi E-poi S-assist B-houseno E-houseno
2385,协和西路000号莱菲特针织有限公司,B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
2386,浙江省舟山市普陀区人民医院病理科沈新东港文康路000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi B-subpoi I-subpoi E-subpoi B-poi I-poi I-poi E-poi B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
2387,玉山镇熊庄路00号厂区0号仓库,B-town I-town E-town B-road I-road E-road B-roadno I-roadno E-roadno B-poi E-poi B-poi I-poi I-poi E-poi
2388,浙江省杭州市西湖区流芳苑00幢0单元,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi E-poi B-houseno I-houseno E-houseno B-cellno I-cellno E-cellno
2389,余杭塘路0000号浙江大学紫金港校区农生环,B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi B-subpoi I-subpoi E-subpoi
2390,浙江省温州市苍南县龙美路000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
2391,平桥镇朝阳西路九巷,B-town I-town E-town B-road I-road I-road E-road B-road E-road
2392,河北省邢台市南宫市复兴路信和商厦斜对面腾兴脚垫厂,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-poi I-poi I-poi E-poi B-assist I-assist E-assist B-poi I-poi I-poi I-poi E-poi
2393,浙江省温州市龙湾区滨海园区五道00路000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-devzone I-devzone I-devzone E-devzone B-road E-road B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
2394,文三路0000号华星时代广场A座,B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi E-poi B-houseno E-houseno
2395,海宁市袁花镇新袁路00号,B-city I-city E-city B-town I-town E-town B-road I-road E-road B-roadno I-roadno E-roadno
2396,温州乐清市城关镇南大街鲤鱼巷三号,B-city E-city B-district I-district E-district B-town I-town E-town B-road I-road E-road B-road I-road E-road B-roadno E-roadno
2397,浙江省湖州市广场后路全民健身中心游泳馆三楼贝贝王国儿童生活馆,B-prov I-prov E-prov B-city I-city E-city B-road I-road I-road E-road B-poi I-poi I-poi I-poi I-poi E-poi B-poi I-poi E-poi O O B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
2398,慈溪市横河镇洋山岗后胡家00号,B-district I-district E-district B-town I-town E-town B-community I-community E-community B-community I-community E-community B-houseno I-houseno E-houseno
2399,浙江省杭州市拱墅区假山路新新年广场,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-poi I-poi I-poi I-poi E-poi
2400,鄞州区邱隘镇盛莫路宜家花园,B-district I-district E-district B-town I-town E-town B-road I-road E-road B-poi I-poi I-poi E-poi
2401,将军路000号浙江省电信有限公司,B-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
2402,当湖街道_顾家廊下东梯,B-town I-town I-town E-town O B-community E-community B-poi E-poi B-poi E-poi
2403,福建省泉州市晋江市曾井八八商业城A幢,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-community E-community B-poi I-poi I-poi I-poi E-poi B-houseno E-houseno
2404,浙江省温州市永嘉县张堡商业街00号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road I-road E-road B-roadno I-roadno E-roadno
2405,浙江省温州市瑞安市城区锦湖街道白象村安康路00号,B-prov I-prov E-prov B-city I-city E-city B-district I-district I-district I-district E-district B-town I-town I-town E-town B-community I-community E-community B-road I-road E-road B-roadno I-roadno E-roadno
2406,万源路000弄000号五楼,B-road I-road E-road B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-floorno E-floorno
2407,杭州市余杭区临平镇星桥街道星发街000号,B-city I-city E-city B-district I-district E-district B-town I-town E-town B-town I-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
2408,临江工业园纬六路0000号南厂区台鹰电动汽车,B-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi E-poi B-subpoi I-subpoi I-subpoi I-subpoi I-subpoi E-subpoi
2409,浙江-宁波-江东区江南路0000号九五商务大厦A座00楼,B-prov E-prov O B-city E-city O B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi E-poi B-houseno E-houseno B-floorno I-floorno E-floorno
2410,武康英溪南路营盘小区,B-town E-town B-road I-road I-road E-road B-poi I-poi I-poi E-poi
2411,浙江省绍兴市越城区皋埠镇仁渎村中亚工贸园,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town E-town B-community I-community E-community B-devzone I-devzone I-devzone I-devzone E-devzone
2412,敦煌南街000号-00门洞,B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno O B-poi I-poi I-poi E-poi
2413,浙江省杭州市西湖区翠苑街道文0路翠柏路000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-road I-road E-road B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
2414,温州瓯海区瓯海大道0000号,B-city E-city B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
2415,东港一路000号衢州市瑞锋机动车部件有限公司,B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
2416,朝晖路000国都发展大厦0号楼00楼,B-road I-road E-road B-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi E-poi B-houseno I-houseno E-houseno B-floorno I-floorno E-floorno
2417,浙江省杭州市富阳市东望路东箭电商产业园,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone
2418,金华永康龙山镇镇政府门口电联,B-city E-city B-district E-district B-town I-town I-town I-town I-town E-town B-poi E-poi O O
2419,绍兴袍江开发区汤公路00号绍兴涂得隆化工有限公司,B-city E-city B-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road E-road B-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
2420,东阳木雕城A区,B-poi I-poi I-poi I-poi E-poi B-poi E-poi
2421,浙江省宁波市环城北路00号金鹰驾校门卫,B-prov I-prov E-prov B-city I-city E-city B-road I-road I-road E-road B-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi B-subpoi E-subpoi
2422,宁波市江东区百丈东路王家弄00号北楼0A,B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-road I-road E-road B-roadno I-roadno E-roadno B-houseno E-houseno B-floorno E-floorno
2423,朗霞街道天华工业小区河山伟业,B-town I-town I-town E-town B-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-poi I-poi I-poi E-poi
2424,宁波江东民安路百姓人家,B-city E-city B-district E-district B-road I-road E-road B-poi I-poi I-poi E-poi
2425,江苏省常熟市尚湖镇王庄车路坝胖姐超市,B-prov I-prov E-prov B-district I-district E-district B-town I-town E-town B-community E-community B-community I-community E-community B-poi I-poi I-poi E-poi
2426,浦江县前吴乡朱桥村毛田脚000号,B-district I-district E-district B-town I-town E-town B-community I-community E-community B-community I-community E-community B-houseno I-houseno I-houseno E-houseno
2427,机场路里街00号紫薇公寓,B-road I-road I-road I-road E-road B-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi
2428,浙江省绍兴市嵊州市三江园区,B-prov I-prov E-prov B-city I-city E-city B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone
2429,新塘锦绣新天地00栋,B-poi E-poi B-poi I-poi I-poi I-poi E-poi B-houseno I-houseno E-houseno
2430,浙江省临安市河桥镇中鑫村,B-prov I-prov E-prov B-district I-district E-district B-town I-town E-town B-community I-community E-community
2431,宁波市鄞州区启明路0000号,B-city I-city E-city B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
2432,宁波余姚市泗门镇共济路00号,B-city E-city B-district I-district E-district B-town I-town E-town B-road I-road E-road B-roadno I-roadno E-roadno
2433,浙江省宁波市鄞州区宁南北路000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno
2434,浙江省嘉兴市平湖市海德城凤鸣苑00幢0单元,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi E-poi B-subpoi I-subpoi E-subpoi B-houseno I-houseno E-houseno B-cellno I-cellno E-cellno
2435,景山街道过境公路0000号,B-town I-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno
2436,瓜沥镇长巷村鱼港路00号,B-town I-town E-town B-community I-community E-community B-road I-road E-road B-roadno I-roadno E-roadno
2437,大溪镇大溪北路000000号,B-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno I-roadno I-roadno E-roadno
2438,广东省广州市花都区中国浙江省金华市义乌市口岸路,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district O O B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road
2439,贵州省台江县第三中学0年级00班,B-prov I-prov E-prov B-district I-district E-district B-poi I-poi I-poi E-poi B-poi I-poi E-poi B-poi I-poi E-poi
2440,临平东大街00号锺赐皇燕,B-poi E-poi B-road I-road E-road B-roadno I-roadno E-roadno B-poi I-poi I-poi E-poi
2441,浙江省海宁市长安镇肖王00组航海家服饰有限公司,B-prov I-prov E-prov B-district I-district E-district B-town I-town E-town B-community E-community B-village_group I-village_group E-village_group B-poi I-poi I-poi I-poi I-poi I-poi I-poi I-poi E-poi
2442,浙江省宁波市北仑区霞浦街道九峰小区凤凰警务室,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-town I-town I-town E-town B-poi I-poi I-poi E-poi B-poi I-poi I-poi I-poi E-poi
2443,浙江省温州市鹿城区望江东路000号,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road I-road E-road B-roadno I-roadno I-roadno E-roadno
2444,黑龙江省哈尔滨市道里区搞活经济,B-prov I-prov I-prov E-prov B-city I-city I-city E-city B-district I-district E-district O O O O
2445,江湾镇街道虹湾路00弄00号,B-town I-town I-town I-town E-town B-road I-road E-road B-roadno I-roadno E-roadno B-houseno I-houseno E-houseno
2446,金华义乌市上溪镇吴店新民村后塘街000号电联,B-city E-city B-district I-district E-district B-town I-town E-town B-community E-community B-community I-community E-community B-road I-road E-road B-roadno I-roadno I-roadno E-roadno O O
2447,辽宁省鞍山市海城市鞍山市,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-city I-city E-city
2448,金华义乌市北苑街道凌云二区00栋00单元,B-city E-city B-district I-district E-district B-town I-town I-town E-town B-poi E-poi B-poi E-poi B-houseno I-houseno E-houseno B-cellno I-cellno I-cellno E-cellno
2449,下沙经济开发区00号大街凌号路,B-devzone I-devzone I-devzone I-devzone I-devzone I-devzone E-devzone B-road I-road I-road I-road E-road B-road I-road E-road
2450,桐乡市濮院镇恒乐路000号,B-district I-district E-district B-town I-town E-town B-road I-road E-road B-roadno I-roadno I-roadno E-roadno
2451,柯桥北八区,B-poi I-poi E-poi B-subpoi E-subpoi
2452,山东省济宁市嘉祥县山水嘉园00号楼,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-poi I-poi I-poi E-poi B-houseno I-houseno I-houseno E-houseno
2453,浙江省杭州市余杭区迎宾路0000号000栋,B-prov I-prov E-prov B-city I-city E-city B-district I-district E-district B-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-houseno I-houseno I-houseno E-houseno
2454,德清县武康镇五里台路0000号可爱可亲母婴店,B-district I-district E-district B-town I-town E-town B-road I-road I-road E-road B-roadno I-roadno I-roadno I-roadno E-roadno B-poi I-poi I-poi I-poi I-poi I-poi E-poi
